x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
4324.241043471967,-1189.334319,0.0,apical
4307.7671283022055,-1185.913074,0.0,apical
4291.261953252239,-1182.645967,0.0,apical
4274.7269604606945,-1179.533282,0.0,apical
4258.163595,-1176.575291,0.0,apical
4241.573303107753,-1173.772253,0.0,apical
4224.957535345071,-1171.124413,0.0,apical
4208.317743185131,-1168.632002,0.0,apical
4191.655380528719,-1166.295238,0.0,apical
4174.971903,-1164.114325,0.0,apical
4158.2687690629045,-1162.089454,0.0,apical
4141.547437406567,-1160.220802,0.0,apical
4124.809369305001,-1158.508531,0.0,apical
4108.056027245851,-1156.952791,0.0,apical
4091.2888750513175,-1155.553719,0.0,apical
4074.5093777502634,-1154.311437,0.0,apical
4057.7190014502044,-1153.226053,0.0,apical
4040.9192132092076,-1152.297662,0.0,apical
4024.111480907707,-1151.526345,0.0,apical
4007.297273120251,-1150.912169,0.0,apical
3990.478059,-1150.455189,0.0,apical
3973.655308086265,-1150.155444,0.0,apical
3956.8304903043027,-1150.01296,0.0,apical
3940.0050757086824,-1150.02775,0.0,apical
3923.1805344189393,-1150.199812,0.0,apical
3906.3583364783053,-1150.529132,0.0,apical
3889.5399517252604,-1151.01568,0.0,apical
3872.7268496651095,-1151.659415,0.0,apical
3855.9204993415815,-1152.460279,0.0,apical
3839.1223692084723,-1153.418204,0.0,apical
3822.333927,-1154.533104,0.0,apical
3805.55664,-1155.804884,0.0,apical
3788.791972946658,-1157.233431,0.0,apical
3772.0413918252225,-1158.818621,0.0,apical
3755.3063598259196,-1160.560315,0.0,apical
3738.5883391711113,-1162.458361,0.0,apical
3721.8887905967954,-1164.512594,0.0,apical
3705.209173224972,-1166.722834,0.0,apical
3688.5509444361537,-1169.088887,0.0,apical
3671.915559742027,-1171.610548,0.0,apical
3655.3044726582784,-1174.287595,0.0,apical
3638.7191345775905,-1177.119795,0.0,apical
3622.1609946428284,-1180.1069,0.0,apical
3605.6314996204223,-1183.248649,0.0,apical
3589.132093773954,-1186.544768,0.0,apical
3572.6642187379653,-1189.994969,0.0,apical
3556.229313391996,-1193.598951,0.0,apical
3539.8288137348613,-1197.356397,0.0,apical
3523.4641527591816,-1201.266981,0.0,apical
3507.1367603261738,-1205.330361,0.0,apical
3490.8480630407194,-1209.54618,0.0,apical
3474.5994841267134,-1213.914072,0.0,apical
3458.3924433027105,-1218.433654,0.0,apical
3442.228356657877,-1223.104532,0.0,apical
3426.108636528262,-1227.926297,0.0,apical
3410.034691373392,-1232.898528,0.0,apical
3394.007925653207,-1238.020791,0.0,apical
3378.02974,-1243.292637,0.0,apical
3362.1015296228056,-1248.713608,0.0,apical
3346.2246871319235,-1254.283228,0.0,apical
3330.4005994708114,-1260.001011,0.0,apical
3314.630649268128,-1265.866458,0.0,apical
3298.9162144222746,-1271.879056,0.0,apical
3283.258667981002,-1278.038279,0.0,apical
3267.6593780214403,-1284.34359,0.0,apical
3252.119707530562,-1290.794438,0.0,apical
3236.6410142860946,-1297.390259,0.0,apical
3221.2246507378804,-1304.130476,0.0,apical
3205.871963889709,-1311.014501,0.0,apical
3190.5842951816244,-1318.041732,0.0,apical
3175.362980372711,-1325.211556,0.0,apical
3160.2093494243877,-1332.523345,0.0,apical
3145.1247263842006,-1339.976462,0.0,apical
3130.110429270134,-1347.570254,0.0,apical
3115.1677699554475,-1355.304058,0.0,apical
3100.298054054054,-1363.177199,0.0,apical
3085.502581,-1371.188988,0.0,apical
3070.7826429661445,-1379.338726,0.0,apical
3056.139526686805,-1387.6257,0.0,apical
3041.5745114097804,-1396.049186,0.0,apical
3027.088869752359,-1404.608449,0.0,apical
3012.683867396565,-1413.30274,0.0,apical
2998.360762978567,-1422.131301,0.0,apical
2984.1208079787084,-1431.093358,0.0,apical
2969.965246612156,-1440.18813,0.0,apical
2955.8953157201895,-1449.414822,0.0,apical
2941.9122446621295,-1458.772627,0.0,apical
2928.017255207926,-1468.260728,0.0,apical
2914.2115614314034,-1477.878296,0.0,apical
2900.4963696041827,-1487.624491,0.0,apical
2886.872878090281,-1497.49846,0.0,apical
2873.342277241409,-1507.499342,0.0,apical
2859.905749292959,-1517.626262,0.0,apical
2846.564468260711,-1527.878336,0.0,apical
2833.319599838251,-1538.254667,0.0,apical
2820.172301,-1548.75435,0.0,apical
2807.1237213756967,-1559.376467,0.0,apical
2794.1750001988253,-1570.120089,0.0,apical
2781.3272691582006,-1580.984278,0.0,apical
2768.5816508235084,-1591.968084,0.0,apical
2755.9392588423457,-1603.070549,0.0,apical
2743.4011978429116,-1614.290701,0.0,apical
2730.968563337493,-1625.627561,0.0,apical
2718.6424416267428,-1637.080138,0.0,apical
