x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-398.048152,-14.697203,0,pial,,,,
-390.006775,-12.437118,0,pial,,,,
-381.965398,-10.147442,0,pial,,,,
-373.924022,-7.829252,0,pial,,,,
-365.882645,-5.483599,0,pial,,,,
-357.841268,-3.111505,0,pial,,,,
-349.799891,-0.713966,0,pial,,,,
-341.758514,1.708047,0,pial,,,,
-333.717137,4.153587,0,pial,,,,
-325.675761,6.621729,0,pial,,,,
-317.634384,9.111572,0,pial,,,,
-309.593007,11.622233,0,pial,,,,
-301.55163,14.152852,0,pial,,,,
-293.510253,16.702583,0,pial,,,,
-285.468877,19.2706,0,pial,,,,
-277.4275,21.856094,0,pial,,,,
-269.386123,24.458267,0,pial,,,,
-261.344746,27.076338,0,pial,,,,
-253.303369,29.709539,0,pial,,,,
-245.261993,32.357111,0,pial,,,,
-237.220616,35.018308,0,pial,,,,
-229.179239,37.69239,0,pial,,,,
-221.137862,40.378629,0,pial,,,,
-213.096485,43.0763,0,pial,,,,
-205.055109,45.784687,0,pial,,,,
-197.013732,48.503078,0,pial,,,,
-188.972355,51.230762,0,pial,,,,
-180.930978,53.967034,0,pial,,,,
-172.889601,56.711188,0,pial,,,,
-164.848225,59.462518,0,pial,,,,
-156.806848,62.220319,0,pial,,,,
-148.765471,64.983882,0,pial,,,,
-140.724094,67.752494,0,pial,,,,
-132.682717,70.52544,0,pial,,,,
-124.641341,73.301997,0,pial,,,,
-116.599964,76.081437,0,pial,,,,
-108.558587,78.863024,0,pial,,,,
-100.51721,81.646011,0,pial,,,,
-92.475833,84.429643,0,pial,,,,
-84.434456,87.213153,0,pial,,,,
-76.39308,89.995762,0,pial,,,,
-68.351703,92.776675,0,pial,,,,
-60.310326,95.555087,0,pial,,,,
-52.268949,98.330172,0,pial,,,,
-44.227572,101.10109,0,pial,,,,
-36.186196,103.866983,0,pial,,,,
-28.144819,106.626972,0,pial,,,,
-20.103442,109.380158,0,pial,,,,
-12.062065,112.125622,0,pial,,,,
-4.020688,114.862422,0,pial,,,,
4.020688,117.589589,0,pial,,,,
12.062065,120.306132,0,pial,,,,
20.103442,123.011035,0,pial,,,,
28.144819,125.703251,0,pial,,,,
36.186196,128.381708,0,pial,,,,
44.227572,131.045301,0,pial,,,,
52.268949,133.692899,0,pial,,,,
60.310326,136.323334,0,pial,,,,
68.351703,138.935409,0,pial,,,,
76.39308,141.527891,0,pial,,,,
84.434456,144.099512,0,pial,,,,
92.475833,146.648968,0,pial,,,,
100.51721,149.174917,0,pial,,,,
108.558587,151.675978,0,pial,,,,
116.599964,154.150732,0,pial,,,,
124.641341,156.597718,0,pial,,,,
132.682717,159.015431,0,pial,,,,
140.724094,161.402325,0,pial,,,,
148.765471,163.756809,0,pial,,,,
156.806848,166.077248,0,pial,,,,
164.848225,168.361957,0,pial,,,,
172.889601,170.609207,0,pial,,,,
180.930978,172.817216,0,pial,,,,
188.972355,174.984156,0,pial,,,,
197.013732,177.108145,0,pial,,,,
205.055109,179.187249,0,pial,,,,
213.096485,181.219482,0,pial,,,,
221.137862,183.202802,0,pial,,,,
229.179239,185.135112,0,pial,,,,
237.220616,187.014256,0,pial,,,,
245.261993,188.838024,0,pial,,,,
253.303369,190.604143,0,pial,,,,
261.344746,192.310282,0,pial,,,,
